id,company_name,website_url,headquarters_location,facility_size_sqft,certifications_held,primary_business_type,materials_handled,contact_email,contact_phone,key_personnel,year_established,thomasnet_profile_url,data_source,last_updated,completeness_status,confidence_level,data_provenance
7303,Shannon Oelkers,https://www.integrity-env.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,907-854-7347,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7304,"Owner, Principal Consultant, Integrity Environmental LLC",https://www.integrity-env.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,907-854-7347,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7305,Shannon Oelkers's website,https://www.integrity-env.com/,"Fall River, WI",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7307,EK Machine Co. Inc. Power Products,,"Fall River, WI",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,920-484-3700,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7308,"Fall River, WI 53932",https://www.ekpowerproducts.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,920-484-3700,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7309,EK Machine Co. Inc. Power Products's website,https://www.ekpowerproducts.com/,"Kawartha Lakes, ON",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7311,26 Fallingbrook Crescent,http://netprofitxl.com/,"Kawartha Lakes, ON",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,416-527-4760,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7312,"Kawartha Lakes, ON K9V 0B3",http://netprofitxl.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,416-527-4760,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7313,NetProfitXL's website,http://netprofitxl.com/,"Pedricktown, NJ",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7318,David Chrien,,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,216-431-6100,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7319,Service Station Equipment Co,,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,216-431-6100,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7320,TF Warren Group,,"Spring, TX",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,832-299-3200,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7321,"Spring, TX 77386-2467",https://www.tfwarren.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,832-299-3200,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7322,TF Warren Group's website,https://www.tfwarren.com/,"Downers Grove, IL",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7323,"Earthsafe Systems, Inc",,"Downers Grove, IL",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,312-226-7600,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7324,"Downers Grove, IL 60515-4021",http://www.earthsafe.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,312-226-7600,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7325,"Earthsafe Systems, Inc.'s website",http://www.earthsafe.com/,"Charlotte, NC",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7326,USI Insurance Services,,"Charlotte, NC",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,704-901-8644,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7327,"Charlotte, NC 28210-3277",https://www.usi.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,704-901-8644,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7328,USI Insurance Services's website,https://www.usi.com/,"Sparks, NV",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7329,Resource Development Company,,"Sparks, NV",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7330,"Sparks, NV 89431",https://www.resourcedevelopmentco.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,775-356-8004,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7332,Resource Development Company's website,https://www.resourcedevelopmentco.com/,"Buffalo, NY",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7333,Lancaster Tank,,"Buffalo, NY",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,800-735-2013,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7334,"Buffalo, NY 14206-2939",https://www.lancastertanks.com/,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,800-735-2013,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7335,Lancaster Tank's website,https://www.lancastertanks.com/,"Columbus, OH",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7336,"Com-Fab, Inc",,"Columbus, OH",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,614-272-8462,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7337,"Columbus, OH 43204-2026",http://www.comfab-inc.com/index.html,,,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,614-272-8462,[],,,STI-SPFA,2026-06-17 05:14:54,incomplete,partial,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""contact_phone"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
7338,"Com-Fab, Inc.'s website",http://www.comfab-inc.com/index.html,"North Kansas City, MO",,"[""STI/SPFA Member""]",Steel Tank / Pipe Fabricator,"[""Carbon Steel"", ""Steel""]",,,[],,,STI-SPFA,2026-06-17 05:14:54,verified,verified,"{""company_name"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""website_url"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""headquarters_location"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""primary_business_type"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""certifications_held"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}, ""materials_handled"": {""source"": ""STI-SPFA"", ""date"": ""2026-06-17""}}"
